contextID,citationID,CONTENTS,LABELS
26646276,25895429,"ssary, which we develop in this work. Note that many Delaunay refinement techniques have been developed for planar triangulations [Ruppert 1995; Rivara and Inostroza 1997] and 3D tetrahedralizations [=-=Shewchuk 1997-=-]. Many works exist that employ Delaunay concepts and describe algorithms which produce meshes that are close to being Delaunay. [Chew 1993] adapted his Delaunay refinement technique to curved surface",UNK_UNK
137113258,155923668,"has been applied in ontology alignment to find relationships among different representations of a database [11,12]. Finding an optimal alignment mapping across networks is computationally challenging =-=[13]-=-, and is closely related to the quadratic assignment problem (QAP) [14]. However, owing to numerous applications of network alignment in different areas, several algorithms have been designed to solve",UNK_UNK
22382116,21231269,"ling an angle-based spectral clustering procedure to be developed, using an information theoretic cost function. However, no such algorithm was implemented. Spectral clustering dates back at least to =-=[12]-=-, who discovered that a graph can be bi-partitioned by thresholding the eigenvector corresponding to the second eigenvalue of the ? Corresponding author. Email: robertj@phys.uit.no, Tel.: (47) 7764649",UNK_UNK
176835350,203395575, virtual input queues (VIQ) at multiplexers and proposes corresponding cell dispatch-and-reassembly algorithms to eliminate the speedup. It also can achieve load balancing and in-order cell delivery. =-=[LS06]-=- proposes the multiple input-output-queued (MIOQ) switch that has two parallel center stage switches. It is showed that MIOQ switch can emulate an OQ switch with no speedup of any component. 2.2 Virtu,UNK_UNK
121497058,136600146,"Schnabel, and Shultz [17], Coleman and Yuan [27], Dennis, El{Alem, and Maciel [35], Dennis and Vicente [42], El{Alem [48], [49], Lalee, Nocedal, and Plantenga [91], Plantenga [118], and Zhang and Zhu =-=[156]-=-. See also Alexandrov [1]. We recommend the surveys given in [35] and [118] for an overview of these different trust{region globalizations. Trust{region algorithms have been applied also to optimizati",UNK_UNK
83433447,86681715,"he ranking performance of the predictor. While that original ranking algorithm learned a preference relation on the example space, subsequent proposals reduced the task to learning a scoring function =-=[15, 13]-=-. The ranking is then created by sorting the examples by decreasing scores. Bipartite ranking is the special case of ranking where the supervision is a bipartite graph [13]. It corresponds to informat",UNK_UNK
176532057,202971069,"cal Navigator, Vol. II, Defense Mapping Agency Hydrographic/ Topographic Center, pp. 124-125, 1981 Ed. (6] Farrell, James L., Integrated Aircraft Navigation, Academic Press, New York, pp. 5-37, 1976. =-=[7]-=- Minkler, G., and Minkler, J., Aerospace Coordinate Systems and Transformations, Magellan Book Company, Baltimore, p. 34, 1990. (8] Wei, M., and Schwarz, K. P., ""A Strapdown Inertial Algorithm Using a",UNK_UNK
38227846,39678294,"hese alternative ways was given in [1] by Azimov and Gasimov, who presented conditions which depend on the objective and constraint functions. Other conditions of this kind can be found in references =-=[9, 22, 24, 25, 26]-=-. We give below a new existence condition by using the dual sequence generated by the MSG algorithm using a general step-size sk. Inwhat follows, {zk} = {(uk,ck)} is the dual sequence generated by the",UNK_UNK
142084928,161432122,"quares (a.k.a. kernel ridge regression) has been considered in [40, 7, 33, 24, 18], and iterative methods, as well as a larger class of so called spectral filtering methods [23] have been analyzed in =-=[41, 37, 3, 6, 8, 29]-=-. As we mentioned before, online learning algorithms are considered in [34, 38] where optimal bounds are derived in the capacity independent setting. The bound in the finite dimensional setting derive",UNK_UNK
102741,103176,"ring Algorithm (COA) that classifies the resultant constraints in order to study the more restrictive constraints in first place. Then, using the resultant ordered and non-disjunctive problem, POLYSA =-=[12]-=- carries out the consistency study as a classic CSP solver. 3.1 Preprocessing Step Solving disjunctive constraint problems requires considering an exponential number of non-disjunctive problems. For e",UNK_UNK
7998363,7643441,"are often referred to as data-parallel languages or collection-oriented languages [24]. We note that many parallel languages have data-parallel features in conjunction with other forms of parallelism =-=[10, 3, 12, 18]-=-. Before we come to the rash conclusion that data-parallel languages are the panacea for programming parallel algorithms, we make a distinction between flat and nested data-parallel languages. In flat",UNK_UNK
10677601,10058242,"t a state-space realization. The basic property is that the rank of this Hankel matrix is equal to the order of the linear system which was noted in [11]. Full realization algorithms are described in =-=[8, 22]-=- and [19]. These algorithms is not applicable to real identification problems since all algorithms require noise-free data. In the noisy case the Hankel matrix is generically a full rank matrix. In [2",UNK_UNK
121843726,137030030,"n recognition, dynamic trend of emotion, loss function, neural network 1. INTRODUCTION In the field of dimensional Speech Emotion Recognition (SER), the regression-based approach has been widely used =-=[5, 8, 3]-=- nowadays. This approach views the SER problem as a standard regression task, and employs regression algorithms to predict continuous-valued emotions. In the past few years, considerable amount of wor",UNK_UNK
5303328,5124718,"other hand, approximating the mixing time is much easier. Indeed, mix(\\Gamma) can be approximated by conductance via (), while conductance itself can be approximated by a multicommodity flow constant =-=[LR]-=-, up to a O(log n) factor. Thus, working with mixing time has a certain algorithmic advantage. 2.5 Self-avoiding walks and birthday paradox. Let \\Gamma be a D-regular simple graph on n vertices. Consi",UNK_UNK
1425540,1341011,"a. Copyright 2002 ACM 1-58113-529-7/02/0008 ...$5.00. 1. INTRODUCTION There has been asurry of recent work on designing effective algorithms for estimating aggregates and statistics over data streams =-=[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 25]-=-, due to their importance in applications such as network monitoring, data warehousing, telecommunications, and sensor networks. This work has focused almost entirely on the sequential context of a da",UNK_UNK
20840320,19630962,"m A wider range of underlying optimization algorithms and extensions should be explored. There have been a number of promising approaches to extending the hBOA to continuous and categorical variables =-=[72, 1, 87]-=-. Numerous efficiency enhancements have also been proposed, such as sporadic model-building [90], integration of local search [57], and parallelization of model-building [88]. I believe that all of th",UNK_UNK
10218840,9640215,"osses In this section we briefly define gene and species trees, and introduce two duplication-based measures for comparing gene and species trees. For their biological meaning, we refer the reader to =-=[11]-=-, [21], and [15]. We also refer the reader to Garey and Johnson's book [10] for NP-completeness and approximation algorithms. 2.1 Species trees and gene trees. For a set I of N biological taxa, the mo",UNK_UNK
59594022,60201773," we need representative samples of gauge con gurations (say about 5000) for every set of parameters, generated according to the above-mentioned probability law. The Hybrid Monte-Carlo (HMC) algorithm =-=[4]-=-, or variants of it such as the Polynomial HMC (PHMC), the Rational HMC (RHMC), is used to generate these samples. This is a very heavy calculation. In the following discussion, we will consider an HM",UNK_UNK
