contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
4419532,4568100,"n one pin at the origin and the other two pins at arbitrary locations on the grid. instead, we use an approach similar to the algorithms presented by wallack and canny 34, 35 and brost and goldberg , using bounds on the distance between two faces to restrict the set of grid coordinates under consideration. clearly, each pin must lie within the horizontal projection of each face. thus if we posit",UTILIZE,USE
4508724,4659119,"child inherits from its parent independently for all children. this model is also an example of an ising model on t n with constant interaction strength and one of two given gibbs measures (cf. lyons ). a reconstruction algorithm a for asnite tree t having l leaves, is an algorithm that for given values of the bits on the boundary of t , computes a value for the root of t . thus, a is a function,",NOTUTILIZE,MENTION
40372247,38900239,"re 1: example of dynamic social influence analysis on the co-author network. most influential users. based on the computed social influences, one can use algorithms developped by previous researchers( ) to find the subset of users (e.g., george and frank) who could maximize the spread of influence. the problem to study in this paper is how to efficiently and effectively model the dynamic social inf",UTILIZE,USE
56521174,55855336,"d instead of signed permutations, as well as operations like insertions and deletions of gene segments. extending the so-called hannenhalli-pevzner theory for sorting signed permutations by reversals , el-mabrouk proposed some algorithms allowing to consider some restricted cases of insertions and deletions 4 . based on el-mabrouk s work, marron, swenson and moret proposed approximation algorithm",NOTUTILIZE,MENTION
13551866,14541159,and peer-to-peer systems have also been successful services on overlay networks. a number of overlay multicast algorithms have been proposed over the last four years. end system multicast (or narada) was one of the earliest and most tested approaches. overcast 3 provides scalable and reliable single-source overlay multicast. castro et al. 30 compare a number of overlay multicast algorithms bu,NOTUTILIZE,NOTALGO
28598781,29309214,"s. finally, we offer conclusion and outline the future work in section vii. ii. related work recently, several routing algorithms have been proposed for delay tolerant networks. however, some of them have unrealistic assumptions (the existence of oracles which give information about future node meetings) which are not satisfied in real dtns. other than these algorithms, there are also some algori",NOTUTILIZE,MENTION
11001385,11747692,"partitioning for image and video segmentation 21 and to extend the eigenfunctions of a data-dependent kernel to new data points 6, 28 . related work taking advantage of low-rank structure includes . 1.2 summary of main result in this paper, we develop and analyze an algorithm to compute an easily-interpretable low-rank approximation to an n n gram matrix g. our main result, the main approximati",NOTUTILIZE,NOTALGO
10891144,11619464,"play the ball (e.g. in the direction of a player of the own team). furthermore the algorithm was greatly simplified yielding a further performance improvement. a detailed description can be found in . 4 collision detection in the case that obstacle avoidance fails or is impossible (e.g. when walking sideways or while the robot is turning), detecting collisions is advantageous. collision detection",NOTUTILIZE,MENTION
201767138,175686067,"the technology. the literature on user participation has long noted such a psychological function of user participation: that is, to induce favorable individual attitudes toward the technology (e.g., ). a recent meta-analysis based on 82 studies finds consistent support for the positive psychological effect of user participation on users",NOTUTILIZE,NOTALGO
36203583,35669362,"nowadays widely available and used in many still image applications. moreover a new generation of still picture coding algorithms is currently being developed in the project jpeg2000. 2) ccitt h.261 the ccitt h.261 coding algorithm for videophone and videoconference communications at px64 kbit s, (p 1,...,30), is a hybrid coding scheme, mainly characterized by the use of temporal prediction, dis",NOTUTILIZE,MENTION
21583956,22701414,"ation algorithm that computes the solution up to any desired accuracy quot;) used the ellipsoid method 50 but faster interiorpoint methods were later given by alizadeh 5 , and nesterov and nemirovskii . the running time of these interior point algorithms is o(pm(m n3)l) where l is an input size parameter. in this chapter, the o notation is used to suppress polylog( mn quot; ) factors. in addition to",NOTUTILIZE,MENTION
16870920,18016727,"the first to study directly the worst case bit probe complexity of membership. they showed a lower bound of (log(u n)) bit probes for space o(sm), matching the o(log u) upper bound of fredman et al. for u n 1 (1) . they also considered the adaptivity of the query algorithm, that is, the way in which probe locations depend on the results of previous probes. surprisingly, adaptivity does not he",NOTUTILIZE,MENTION
181993,190405,"algorithm 7 using both synthetic data and radius data. 4 lowe s algorithm for digital arc segmentation has been widely cited and was found superior to most breakpoint detection algorithms availabl 12 , 5 . 5.1 synthetic curves first, we evaluate the performance of lowe s algorithm and ours using synthetic curves for polygonal approximation. synthetic curves were generated by sampling the or",NOTUTILIZE,MENTION
